Student_ID,First Name,Last Name,Email,Gender,Age,Attendance (%),Study_hours_per_day,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Final_Score
304,Edward,Brady,edward.brady59@edu.com,Female,20,63,19,84,73,32,1,89.83
305,Thomas,Campbell,thomas.campbell77@edu.com,Female,18,77,12,74,66,57,2,78.19
306,William,Mack,william.mack54@edu.com,Female,19,95,14,80,47,85,2,85.9
307,Jennifer,Henry,jennifer.henry60@edu.com,Female,22,96,18,68,63,80,9,88.82
308,Jack,Perez,jack.perez97@edu.com,Male,21,95,7,93,81,55,7,90.16
309,James,Martin,james.martin55@edu.com,Male,21,68,5,56,48,59,1,57.19
310,Bruce,Frazier,bruce.frazier58@edu.com,Male,18,68,16,33,66,74,10,70.99
311,Cynthia,Estrada,cynthia.estrada22@edu.com,Female,21,86,9,96,58,67,9,89.6
312,Michael,Williams,michael.williams97@edu.com,Female,18,76,0,87,82,36,3,78.51
313,Sean,Smith,sean.smith2@edu.com,Male,18,99,15,63,86,43,2,83.41
314,Kathy,Gomez,kathy.gomez67@edu.com,Female,19,68,4,32,60,72,2,61.0
315,David,Jones,david.jones78@edu.com,Male,19,98,19,71,42,46,1,75.14
316,Jose,Herring,jose.herring14@edu.com,Male,21,81,8,80,57,52,8,76.05
317,Jennifer,Moss,jennifer.moss49@edu.com,Male,20,64,24,40,57,50,1,71.6
318,Patty,Taylor,patty.taylor65@edu.com,Female,22,97,14,61,83,68,2,89.0
319,Destiny,Wilson,destiny.wilson75@edu.com,Male,20,84,12,71,60,71,3,84.39
320,Megan,Hayes,megan.hayes16@edu.com,Female,18,65,24,61,81,43,4,92.24
321,Gail,Morton,gail.morton30@edu.com,Female,22,61,6,80,45,75,7,73.69
322,Patricia,Chapman,patricia.chapman76@edu.com,Male,22,80,11,32,46,44,8,58.88
323,Brady,Riley,brady.riley27@edu.com,Female,21,78,2,56,53,70,9,63.95
324,Raymond,Garcia,raymond.garcia24@edu.com,Male,22,72,15,57,75,89,4,84.22
325,Louis,Gregory,louis.gregory78@edu.com,Female,18,80,16,59,68,62,10,85.76
326,James,Lucero,james.lucero89@edu.com,Male,22,90,3,57,95,57,10,77.97
327,Karen,Johnson,karen.johnson69@edu.com,Female,19,94,9,56,61,37,5,70.24
328,Amy,Phillips,amy.phillips33@edu.com,Male,18,69,7,31,55,52,10,48.84
329,Elizabeth,Jones,elizabeth.jones36@edu.com,Female,18,65,19,44,61,70,0,73.35
330,Kayla,Wong,kayla.wong59@edu.com,Female,21,100,2,92,92,44,1,88.23
331,Kyle,Howard,kyle.howard92@edu.com,Female,19,99,7,81,91,40,10,87.0
332,Daniel,Parker,daniel.parker3@edu.com,Male,18,65,15,84,87,54,2,93.08
333,Eric,Thompson,eric.thompson6@edu.com,Female,21,82,14,57,74,42,7,77.3
334,Jacob,Norton,jacob.norton40@edu.com,Female,19,71,3,49,58,43,0,52.13
335,Melissa,Garcia,melissa.garcia32@edu.com,Female,19,73,24,37,82,71,2,89.6
336,Sherry,Allen,sherry.allen4@edu.com,Female,19,77,9,46,46,57,1,63.61
337,Misty,Alvarez,misty.alvarez94@edu.com,Female,22,77,4,76,82,44,7,77.28
338,James,Young,james.young52@edu.com,Male,18,81,18,48,73,42,0,78.14
339,Faith,Young,faith.young6@edu.com,Male,22,90,4,97,77,79,10,95.72
340,James,Schmitt,james.schmitt41@edu.com,Female,21,86,1,60,97,87,5,76.87
341,Sarah,Allen,sarah.allen58@edu.com,Male,18,95,24,40,64,75,9,83.0
342,Shawn,Williams,shawn.williams20@edu.com,Male,21,76,18,55,81,42,2,82.92
343,Andrew,Grimes,andrew.grimes82@edu.com,Male,22,100,18,89,45,89,8,98.54
344,Kathryn,Todd,kathryn.todd98@edu.com,Female,18,78,22,30,85,33,8,75.4
345,Andrew,Gould,andrew.gould82@edu.com,Male,20,63,19,89,72,76,0,100.0
346,Brian,Murphy,brian.murphy31@edu.com,Female,22,69,9,66,97,95,8,90.42
347,Dustin,Jones,dustin.jones80@edu.com,Female,21,61,16,38,68,75,8,83.37
348,Brittany,Short,brittany.short43@edu.com,Male,22,82,7,42,53,42,4,53.84
349,Theresa,Santos,theresa.santos84@edu.com,Male,18,68,23,69,82,75,0,100.0
350,Joseph,Williams,joseph.williams18@edu.com,Male,21,93,0,65,55,57,6,59.45
351,Kristi,Rodriguez,kristi.rodriguez89@edu.com,Male,22,91,1,91,59,72,3,77.58
352,Matthew,Garcia,matthew.garcia43@edu.com,Female,18,72,7,56,76,71,3,66.33
353,Brittney,Lyons,brittney.lyons89@edu.com,Female,21,76,18,74,58,51,7,89.05
354,Dustin,Thomas,dustin.thomas35@edu.com,Female,18,74,11,60,82,35,10,72.31
355,Cory,Fields,cory.fields94@edu.com,Female,19,89,7,77,59,95,8,82.02
356,James,Fuentes,james.fuentes40@edu.com,Male,22,95,21,72,47,46,9,82.45
357,Jennifer,Huynh,jennifer.huynh2@edu.com,Male,19,98,22,36,60,88,5,83.84
358,Joseph,Figueroa,joseph.figueroa91@edu.com,Female,18,82,13,100,65,70,6,97.55
359,Jerry,Anderson,jerry.anderson95@edu.com,Male,20,95,15,93,47,76,0,92.46
360,Evelyn,Brown,evelyn.brown71@edu.com,Female,19,88,8,91,57,93,6,85.24
361,William,Lamb,william.lamb53@edu.com,Female,21,83,7,100,86,80,6,94.01
362,Joy,Peters,joy.peters2@edu.com,Male,22,80,18,99,60,35,8,88.55
363,Jacqueline,Hale,jacqueline.hale76@edu.com,Female,22,69,13,42,45,71,2,59.02
364,Michelle,Wilson,michelle.wilson69@edu.com,Male,18,88,8,75,60,52,3,75.25
365,Nathaniel,Newman,nathaniel.newman87@edu.com,Female,21,74,20,74,46,72,6,88.67
366,Michael,Johnson,michael.johnson61@edu.com,Female,18,80,3,71,69,85,9,76.96
367,Wesley,Cantu,wesley.cantu86@edu.com,Male,18,79,6,88,82,62,4,83.65
368,William,Chavez,william.chavez78@edu.com,Female,19,72,0,99,46,44,2,70.84
369,Leslie,Parker,leslie.parker54@edu.com,Female,18,99,16,82,41,55,8,83.35
370,Justin,Small,justin.small17@edu.com,Female,22,73,0,44,47,95,7,61.12
371,Andrew,Odom,andrew.odom31@edu.com,Female,19,85,2,78,64,93,5,82.56
372,Thomas,Patrick,thomas.patrick3@edu.com,Female,21,88,10,75,74,63,1,77.07
373,Vanessa,Rhodes,vanessa.rhodes81@edu.com,Male,19,72,6,95,94,95,1,98.32
374,Derek,Gonzalez,derek.gonzalez4@edu.com,Female,18,89,8,64,94,51,3,82.15
375,Robin,Martin,robin.martin36@edu.com,Male,18,91,13,94,57,58,7,88.96
376,Kimberly,Flores,kimberly.flores74@edu.com,Male,19,60,17,62,99,81,4,94.04
377,Lauren,Palmer,lauren.palmer22@edu.com,Female,18,95,7,73,78,66,2,82.38
378,David,Gillespie,david.gillespie97@edu.com,Male,18,62,16,51,69,52,9,75.12
379,Michael,Jimenez,michael.jimenez68@edu.com,Female,22,60,3,95,100,44,3,88.77
380,Amber,Simmons,amber.simmons32@edu.com,Male,18,91,23,40,100,56,0,93.25
381,Mary,Reed,mary.reed71@edu.com,Male,22,67,4,84,56,84,7,75.35
382,Amy,Dillon,amy.dillon22@edu.com,Male,21,93,18,75,67,68,7,97.42
383,Jason,Luna,jason.luna53@edu.com,Female,20,69,3,98,54,79,4,82.44
384,Blake,Ford,blake.ford93@edu.com,Male,22,69,21,65,43,92,5,88.77
385,Nathan,Burton,nathan.burton31@edu.com,Male,19,63,13,48,65,73,3,73.39
386,John,Perkins,john.perkins73@edu.com,Male,21,93,14,45,71,72,2,80.21
387,William,Martinez,william.martinez55@edu.com,Male,19,99,4,63,96,58,2,83.93
388,Alexis,Randolph,alexis.randolph47@edu.com,Female,22,72,7,88,55,63,6,79.73
389,Ralph,Smith,ralph.smith21@edu.com,Male,18,65,20,54,44,34,6,69.2
390,Barry,Wagner,barry.wagner43@edu.com,Female,22,70,1,93,90,89,4,89.58
391,Russell,Hester,russell.hester18@edu.com,Male,20,99,11,95,43,78,8,90.5
392,James,Davis,james.davis76@edu.com,Female,18,69,4,99,93,51,2,91.77
393,David,Miller,david.miller36@edu.com,Female,22,96,14,75,100,56,0,93.82
394,Heather,Byrd,heather.byrd86@edu.com,Female,20,83,8,97,76,61,8,93.34
395,Jeremiah,Clark,jeremiah.clark4@edu.com,Male,20,70,8,58,43,88,2,70.68
396,Joel,Collins,joel.collins44@edu.com,Female,19,66,10,46,47,88,3,67.69
397,Lindsay,Wilson,lindsay.wilson13@edu.com,Female,20,90,5,91,70,66,8,81.29
398,Amanda,Allen,amanda.allen59@edu.com,Female,22,86,24,76,65,85,5,99.65
399,John,Stanley,john.stanley46@edu.com,Male,19,73,6,45,42,83,8,68.23
400,Alexander,Davis,alexander.davis65@edu.com,Female,18,100,21,37,83,33,8,76.29
401,Justin,Pacheco,justin.pacheco48@edu.com,Male,18,68,9,45,81,57,4,72.85
402,William,Mcdaniel,william.mcdaniel11@edu.com,Male,20,100,0,93,84,75,2,88.66
403,Allen,Hodges,allen.hodges13@edu.com,Female,21,81,24,45,62,88,0,86.79
404,Jessica,Butler,jessica.butler97@edu.com,Male,19,75,18,75,97,41,8,93.94
405,Robert,Castillo,robert.castillo77@edu.com,Female,19,90,6,34,75,74,6,68.69
406,Alan,Phelps,alan.phelps18@edu.com,Female,22,95,22,91,88,52,3,100.0
407,John,Lewis,john.lewis47@edu.com,Female,22,74,4,50,42,64,8,64.5
408,Tonya,Juarez,tonya.juarez91@edu.com,Male,21,76,3,78,89,46,6,73.6
409,Jose,Warren,jose.warren8@edu.com,Male,18,78,20,83,85,66,4,100.0
410,Melanie,Vincent,melanie.vincent51@edu.com,Male,19,83,3,37,80,89,3,69.23
411,Danielle,Green,danielle.green98@edu.com,Male,19,100,22,42,92,42,1,88.67
412,Catherine,Diaz,catherine.diaz24@edu.com,Female,18,89,7,67,53,32,1,64.11
413,Nicholas,Murphy,nicholas.murphy87@edu.com,Male,18,93,4,37,98,69,9,68.54
414,Brian,Jones,brian.jones49@edu.com,Female,21,80,4,100,68,56,6,92.6
415,Austin,Brown,austin.brown58@edu.com,Male,20,84,15,58,43,31,8,65.24
416,Grace,Lopez,grace.lopez14@edu.com,Female,18,69,24,43,45,57,1,75.19
417,Breanna,Smith,breanna.smith68@edu.com,Male,21,64,2,95,76,94,4,86.93
418,Lauren,Munoz,lauren.munoz23@edu.com,Female,22,75,3,99,59,83,8,87.78
419,Whitney,Schmidt,whitney.schmidt88@edu.com,Female,22,91,22,30,57,55,6,71.46
420,Mitchell,Vance,mitchell.vance18@edu.com,Female,18,61,9,93,90,90,5,96.24
421,Brandon,Castillo,brandon.castillo23@edu.com,Female,19,81,7,74,98,89,0,92.41
422,Kevin,Cummings,kevin.cummings18@edu.com,Male,20,78,24,65,52,89,10,89.98
423,Amy,Haney,amy.haney3@edu.com,Male,19,88,7,86,71,63,1,82.22
424,Melissa,Martinez,melissa.martinez39@edu.com,Male,20,93,21,34,86,79,6,91.66
425,John,Knight,john.knight53@edu.com,Male,22,76,14,64,53,54,3,76.9
426,Douglas,Ferguson,douglas.ferguson79@edu.com,Female,20,90,12,93,85,72,10,100.0
427,Krista,Douglas,krista.douglas61@edu.com,Female,22,98,15,56,92,56,8,90.5
428,Carla,Bates,carla.bates75@edu.com,Female,19,83,5,77,81,34,0,78.0
429,Debra,Horn,debra.horn71@edu.com,Male,22,73,11,90,69,80,6,93.26
430,Robert,Valentine,robert.valentine80@edu.com,Female,19,81,18,100,50,34,7,88.44
431,Connie,Smith,connie.smith50@edu.com,Male,22,87,16,78,81,45,8,95.31
432,Jesse,Cole,jesse.cole79@edu.com,Male,19,77,8,80,80,37,3,84.41
433,Paul,Zhang,paul.zhang89@edu.com,Female,20,82,13,94,76,35,0,89.61
434,Christopher,Hunter,christopher.hunter42@edu.com,Female,19,81,3,75,46,75,7,73.51
435,Paul,Brown,paul.brown39@edu.com,Female,21,91,6,71,74,64,10,75.61
436,Eric,Morse,eric.morse50@edu.com,Male,21,97,7,65,95,49,9,81.11
437,Carrie,Brock,carrie.brock90@edu.com,Female,20,76,24,76,55,73,7,93.88
438,Laurie,Matthews,laurie.matthews62@edu.com,Female,21,69,4,44,51,33,4,55.86
439,Margaret,Myers,margaret.myers60@edu.com,Female,20,73,4,59,88,45,0,71.34
440,Catherine,Perry,catherine.perry12@edu.com,Male,20,96,4,46,41,92,0,64.06
441,Jennifer,White,jennifer.white84@edu.com,Female,21,73,16,72,74,34,6,85.4
442,Christine,Casey,christine.casey52@edu.com,Male,18,79,16,70,98,83,3,99.79
443,Amy,Richardson,amy.richardson6@edu.com,Male,22,97,13,42,90,30,6,70.62
444,Michelle,Myers,michelle.myers5@edu.com,Male,19,73,2,65,49,93,5,68.83
445,Joseph,Davis,joseph.davis34@edu.com,Male,21,67,4,56,57,33,3,53.3
446,Karen,Smith,karen.smith83@edu.com,Male,18,68,12,34,73,91,9,75.55
447,John,Abbott,john.abbott18@edu.com,Female,21,89,16,54,86,81,6,93.48
448,Edward,Perez,edward.perez66@edu.com,Female,19,63,10,58,50,90,3,75.41
449,Ricardo,Newman,ricardo.newman97@edu.com,Male,20,89,18,42,92,69,10,90.04
450,Marie,Mitchell,marie.mitchell98@edu.com,Male,21,83,23,92,91,41,4,100.0
451,Veronica,Carter,veronica.carter79@edu.com,Male,19,99,16,77,94,40,10,97.37
452,Anne,Morgan,anne.morgan69@edu.com,Female,21,85,6,73,70,66,0,77.0
453,Thomas,Marquez,thomas.marquez31@edu.com,Female,20,100,10,90,61,74,4,89.52
454,Jason,Webb,jason.webb6@edu.com,Male,20,87,6,31,82,68,7,64.63
455,Rachel,Scott,rachel.scott72@edu.com,Female,18,95,19,100,47,90,8,100.0
456,Katherine,Knight,katherine.knight99@edu.com,Male,18,74,6,43,59,53,6,57.3
457,William,Perez,william.perez1@edu.com,Female,19,79,15,84,84,50,1,89.13
458,Samantha,Cooper,samantha.cooper60@edu.com,Male,19,89,15,95,69,55,2,97.54
459,Michael,Conley,michael.conley67@edu.com,Male,22,87,23,36,56,88,6,80.86
460,Roger,Gordon,roger.gordon27@edu.com,Male,20,99,11,30,94,72,5,74.84
461,Jacob,Green,jacob.green12@edu.com,Male,22,77,11,59,88,36,10,76.59
462,Thomas,Brown,thomas.brown11@edu.com,Male,21,66,16,55,61,54,7,72.04
463,Rebecca,George,rebecca.george45@edu.com,Male,18,89,11,65,78,52,10,85.96
464,Abigail,Sanders,abigail.sanders5@edu.com,Male,19,70,3,98,59,68,10,81.61
465,Samantha,Dougherty,samantha.dougherty33@edu.com,Male,20,100,22,59,52,44,9,84.08
466,Sean,Flores,sean.flores53@edu.com,Male,22,72,18,45,82,54,6,79.69
467,Kim,Stuart,kim.stuart82@edu.com,Male,22,78,13,85,46,44,7,83.87
468,Alicia,Black,alicia.black78@edu.com,Female,21,83,19,39,85,63,3,79.07
469,Shannon,Harris,shannon.harris65@edu.com,Male,20,60,10,69,49,66,7,75.39
470,Frank,Harvey,frank.harvey83@edu.com,Male,18,69,22,40,56,54,9,76.39
471,Stacy,Crawford,stacy.crawford21@edu.com,Female,20,71,8,55,46,31,2,49.32
472,Jonathan,Mccarty,jonathan.mccarty5@edu.com,Female,22,89,1,38,99,57,7,69.16
473,Richard,Long,richard.long55@edu.com,Male,22,82,12,42,53,58,10,67.59
474,James,Norris,james.norris26@edu.com,Female,20,65,23,47,45,62,1,69.69
475,Daniel,Hogan,daniel.hogan59@edu.com,Female,22,70,11,48,66,32,5,63.4
476,Rhonda,Black,rhonda.black99@edu.com,Female,18,75,20,32,100,91,9,96.04
477,Courtney,Garcia,courtney.garcia39@edu.com,Female,18,85,22,70,74,92,5,100.0
478,Stephanie,Kelly,stephanie.kelly56@edu.com,Male,20,89,20,99,55,51,6,95.57
479,Linda,Fernandez,linda.fernandez3@edu.com,Male,22,90,6,34,76,34,1,60.78
480,Mitchell,Raymond,mitchell.raymond67@edu.com,Female,20,79,9,42,80,69,8,72.71
481,Wayne,Bowers,wayne.bowers20@edu.com,Male,20,93,22,30,49,48,3,63.06
482,Ryan,Wagner,ryan.wagner5@edu.com,Female,18,63,2,41,84,60,4,65.06
483,Shane,Kirk,shane.kirk88@edu.com,Male,19,95,15,72,62,89,10,91.91
484,George,Cooper,george.cooper90@edu.com,Male,20,74,11,46,86,34,2,72.23
485,Kelsey,Nguyen,kelsey.nguyen10@edu.com,Male,18,89,1,54,97,53,7,70.42
486,Jessica,Eaton,jessica.eaton13@edu.com,Female,22,84,6,92,79,38,7,77.7
487,Danny,Walker,danny.walker97@edu.com,Female,19,97,7,95,94,91,4,99.79
488,Audrey,Roberts,audrey.roberts27@edu.com,Female,20,83,0,69,43,52,7,66.55
489,Adam,Vaughn,adam.vaughn25@edu.com,Female,20,68,12,94,41,45,1,83.35
490,Alexandra,Powers,alexandra.powers66@edu.com,Male,18,89,11,67,51,84,6,74.28
491,Wendy,Travis,wendy.travis52@edu.com,Male,20,94,18,34,49,72,8,75.92
492,Colleen,Snyder,colleen.snyder68@edu.com,Male,18,78,7,97,55,61,8,83.71
493,Jeffrey,Perry,jeffrey.perry89@edu.com,Female,22,92,14,36,45,63,9,64.93
494,Clayton,Macdonald,clayton.macdonald35@edu.com,Male,22,96,23,86,61,84,7,100.0
495,Natalie,Armstrong,natalie.armstrong34@edu.com,Male,19,82,6,39,70,86,3,67.05
496,Joseph,Goodman,joseph.goodman71@edu.com,Male,18,67,24,77,59,41,5,89.85
497,Lisa,Fisher,lisa.fisher32@edu.com,Male,20,75,3,81,67,93,0,87.22
498,Shirley,Mitchell,shirley.mitchell97@edu.com,Female,22,65,16,41,85,70,1,83.14
499,Carlos,Rogers,carlos.rogers56@edu.com,Female,22,77,13,99,80,62,7,97.22
500,Daniel,Fletcher,daniel.fletcher81@edu.com,Female,21,98,12,60,77,32,8,81.82
501,Sandra,Hubbard,sandra.hubbard5@edu.com,Female,21,96,24,33,55,31,3,74.29
502,Amanda,Bush,amanda.bush61@edu.com,Male,18,88,0,63,56,69,1,62.74
503,Lisa,Davis,lisa.davis64@edu.com,Female,22,84,8,52,63,35,10,63.98
504,Ryan,Mckinney,ryan.mckinney83@edu.com,Male,18,95,17,86,78,80,2,97.09
505,April,Nelson,april.nelson25@edu.com,Female,19,79,10,58,68,79,3,83.89
506,Lisa,Santiago,lisa.santiago23@edu.com,Female,20,85,1,66,65,95,1,74.12
507,Brandy,Huerta,brandy.huerta30@edu.com,Female,19,76,8,62,99,58,3,82.35
508,Kayla,Mccoy,kayla.mccoy56@edu.com,Female,22,77,22,67,80,52,5,95.55
509,Michael,Tucker,michael.tucker49@edu.com,Female,22,80,3,96,75,71,0,88.92
510,Catherine,Turner,catherine.turner54@edu.com,Female,19,67,23,55,52,31,8,75.73
511,Robert,Wallace,robert.wallace92@edu.com,Female,19,88,14,79,86,38,2,95.14
512,Hannah,Wilson,hannah.wilson88@edu.com,Female,22,67,5,100,68,42,4,86.52
513,Abigail,Cantrell,abigail.cantrell43@edu.com,Male,18,98,9,77,47,74,2,79.57
514,Robert,Moore,robert.moore90@edu.com,Female,18,80,16,61,83,82,3,89.39
515,Kevin,Mcdowell,kevin.mcdowell55@edu.com,Male,19,94,17,55,40,85,1,80.02
516,Robert,Kennedy,robert.kennedy63@edu.com,Male,21,100,9,45,80,63,5,74.71
517,Kathryn,Johnson,kathryn.johnson89@edu.com,Female,19,65,17,41,51,65,2,71.94
518,Lori,Johnson,lori.johnson81@edu.com,Female,18,85,2,31,70,31,9,53.17
519,Cesar,Lloyd,cesar.lloyd57@edu.com,Female,18,62,12,43,54,91,2,70.77
520,Jon,Lewis,jon.lewis12@edu.com,Male,19,61,15,99,55,60,2,91.62
521,Luke,Arnold,luke.arnold32@edu.com,Female,20,69,8,52,51,81,4,70.36
522,Kimberly,Perez,kimberly.perez66@edu.com,Male,19,91,8,78,73,87,2,86.97
523,Ralph,Kim,ralph.kim12@edu.com,Male,19,98,15,99,54,61,4,95.01
524,Emily,Gardner,emily.gardner60@edu.com,Male,19,96,0,92,93,81,9,91.98
525,Morgan,Johnson,morgan.johnson97@edu.com,Male,21,68,21,47,99,37,4,84.27
526,Valerie,Holmes,valerie.holmes54@edu.com,Female,22,81,6,97,61,75,3,81.8
527,Dakota,Robles,dakota.robles43@edu.com,Male,22,93,10,39,76,45,4,66.08
528,Melanie,Flynn,melanie.flynn48@edu.com,Male,18,81,21,84,46,31,10,85.9
529,Emily,Rodriguez,emily.rodriguez1@edu.com,Female,22,94,11,60,82,80,6,87.74
530,Michael,Hill,michael.hill97@edu.com,Male,19,88,0,57,91,53,2,71.01
531,Courtney,Hudson,courtney.hudson17@edu.com,Female,21,98,8,86,51,91,10,89.95
532,Ashley,Payne,ashley.payne50@edu.com,Female,18,85,8,70,55,72,1,77.56
533,Elizabeth,Foster,elizabeth.foster55@edu.com,Male,18,90,15,33,54,51,10,62.94
534,Gregory,Knight,gregory.knight69@edu.com,Female,22,62,23,93,88,73,0,100.0
535,Julia,Adams,julia.adams74@edu.com,Male,22,74,11,70,73,45,5,81.1
536,Jennifer,Hobbs,jennifer.hobbs80@edu.com,Female,18,73,19,53,66,89,3,81.6
537,Andrea,Escobar,andrea.escobar34@edu.com,Male,22,61,9,70,55,69,9,76.3
538,Emily,Barker,emily.barker23@edu.com,Female,19,72,3,64,62,57,4,71.59
539,Joseph,Ramsey,joseph.ramsey94@edu.com,Male,22,68,5,35,97,43,0,61.97
540,Matthew,Hernandez,matthew.hernandez61@edu.com,Female,22,64,1,51,79,91,2,68.53
541,Heather,Harris,heather.harris37@edu.com,Female,22,91,23,31,88,90,2,90.24
542,Janice,Norton,janice.norton48@edu.com,Female,20,73,0,60,78,74,6,71.76
543,Jeremy,Fletcher,jeremy.fletcher26@edu.com,Female,22,97,10,97,84,40,0,93.45
544,Sandra,Sullivan,sandra.sullivan41@edu.com,Male,18,64,14,45,78,65,3,76.57
545,Stacey,Delgado,stacey.delgado20@edu.com,Female,18,73,0,83,59,47,1,68.83
546,Aaron,Taylor,aaron.taylor97@edu.com,Male,21,96,18,33,81,69,1,76.72
547,Hannah,James,hannah.james75@edu.com,Female,20,93,20,90,53,55,10,93.93
548,Katherine,Mayer,katherine.mayer57@edu.com,Male,19,92,19,91,76,30,2,98.36
549,Heather,Oconnor,heather.oconnor91@edu.com,Female,21,63,19,33,80,91,4,81.86
550,Kimberly,Sanders,kimberly.sanders53@edu.com,Female,21,80,12,37,91,81,3,77.61
551,Matthew,Cruz,matthew.cruz82@edu.com,Male,18,90,3,90,100,57,0,91.76
552,Jonathan,Anderson,jonathan.anderson40@edu.com,Female,21,94,7,71,83,31,8,85.36
553,Melissa,Sanders,melissa.sanders13@edu.com,Male,20,85,2,51,49,34,4,53.13
554,Devin,Davis,devin.davis12@edu.com,Male,21,88,1,30,91,91,5,70.94
555,Marissa,Patterson,marissa.patterson63@edu.com,Male,22,66,3,70,61,35,6,64.24
556,Michaela,Fowler,michaela.fowler52@edu.com,Male,21,65,8,88,70,38,8,76.37
557,Anne,Myers,anne.myers96@edu.com,Male,21,90,5,43,62,62,2,61.16
558,Thomas,Lewis,thomas.lewis46@edu.com,Male,21,83,23,30,48,65,5,72.1
559,Cynthia,Booth,cynthia.booth85@edu.com,Female,21,97,7,96,46,76,7,80.84
560,Richard,Brown,richard.brown96@edu.com,Female,22,68,1,33,93,61,2,61.52
561,Ethan,Nelson,ethan.nelson40@edu.com,Female,22,92,14,32,51,65,4,65.54
562,Rachel,Hunter,rachel.hunter30@edu.com,Female,22,96,6,85,51,91,10,83.42
563,Nancy,Duran,nancy.duran19@edu.com,Female,18,69,1,54,73,44,1,55.36
564,Dillon,Wilson,dillon.wilson47@edu.com,Male,20,92,18,62,76,54,3,83.52
565,Elizabeth,Manning,elizabeth.manning71@edu.com,Male,21,61,13,38,43,83,5,64.1
566,Christopher,Curry,christopher.curry55@edu.com,Female,19,98,20,63,77,49,9,88.22
567,Christopher,Glenn,christopher.glenn96@edu.com,Female,19,66,12,51,51,32,1,64.72
568,Antonio,Ward,antonio.ward39@edu.com,Male,18,60,14,83,65,31,7,83.26
569,Miguel,Wright,miguel.wright13@edu.com,Female,18,79,10,55,62,40,0,67.03
570,Darren,Rogers,darren.rogers32@edu.com,Female,19,73,6,60,67,78,4,73.37
571,Grace,Callahan,grace.callahan51@edu.com,Female,19,89,15,99,55,73,3,98.49
572,Maria,Hendricks,maria.hendricks67@edu.com,Female,21,72,1,88,49,47,2,70.23
573,Carla,Johnson,carla.johnson41@edu.com,Male,21,71,22,39,42,75,6,65.95
574,Nicholas,Mccann,nicholas.mccann23@edu.com,Female,20,85,3,74,56,80,5,79.32
575,Tina,Newman,tina.newman66@edu.com,Female,18,93,4,95,68,60,0,82.36
576,Paul,Zimmerman,paul.zimmerman83@edu.com,Female,19,93,9,31,58,37,1,57.5
577,Kathleen,Moody,kathleen.moody56@edu.com,Male,19,89,1,99,63,72,7,83.86
578,Jessica,York,jessica.york13@edu.com,Male,20,77,24,98,42,39,8,94.71
579,James,Davis,james.davis4@edu.com,Female,18,100,7,61,44,56,9,62.73
580,Tom,French,tom.french24@edu.com,Female,19,66,18,33,73,61,0,71.06
581,Valerie,Henderson,valerie.henderson90@edu.com,Male,22,72,2,46,87,62,4,61.65
582,Matthew,Brady,matthew.brady46@edu.com,Female,18,81,6,100,53,74,1,86.94
583,Robert,Walters,robert.walters21@edu.com,Male,22,68,24,73,68,57,4,89.61
584,Charles,Moore,charles.moore97@edu.com,Female,19,69,0,77,76,78,9,74.81
585,Patricia,Baird,patricia.baird70@edu.com,Male,19,63,17,60,46,73,2,76.85
586,Andrew,Wilson,andrew.wilson26@edu.com,Female,20,99,8,42,92,40,0,71.98
587,Eugene,Duffy,eugene.duffy60@edu.com,Male,19,87,12,41,99,30,4,77.27
588,Heather,Murphy,heather.murphy15@edu.com,Female,19,77,6,52,65,66,5,65.94
589,Kaitlin,Brown,kaitlin.brown13@edu.com,Male,22,77,2,64,86,89,5,80.29
590,Thomas,Ware,thomas.ware17@edu.com,Male,22,62,10,48,51,80,6,70.13
591,Susan,Evans,susan.evans36@edu.com,Female,20,72,1,93,50,63,9,74.22
592,Katie,Mcdonald,katie.mcdonald43@edu.com,Female,20,84,1,90,53,71,3,74.15
593,Alvin,Young,alvin.young60@edu.com,Male,20,87,1,75,57,54,5,66.62
594,Katrina,Anderson,katrina.anderson52@edu.com,Female,22,88,5,74,63,38,7,71.0
595,Mary,Rice,mary.rice77@edu.com,Male,21,75,2,43,97,91,2,72.4
596,Rebecca,Johnson,rebecca.johnson63@edu.com,Male,21,85,5,31,60,64,8,57.57
597,William,Bonilla,william.bonilla83@edu.com,Male,20,73,18,97,91,56,5,100.0
598,Tammy,Morgan,tammy.morgan15@edu.com,Male,21,73,7,46,59,55,6,60.32
599,Mary,Atkinson,mary.atkinson79@edu.com,Male,20,89,16,92,56,31,10,89.27
600,Brian,Oneal,brian.oneal48@edu.com,Female,22,85,11,64,53,31,9,73.65
601,Ronald,Woods,ronald.woods83@edu.com,Male,18,73,4,100,63,37,9,83.33
602,Amanda,Johnson,amanda.johnson83@edu.com,Female,22,95,14,93,62,56,1,95.88
603,Sarah,Gonzalez,sarah.gonzalez44@edu.com,Female,21,94,7,69,85,94,7,91.02
